,#_diseases,cluster_size,dataset_size,p,q1,z,local_file_num,exponent,beta,dataset_num
868,14,10,2242,0.5771832132267494,0.4648912452965073,1.9147821505988705,9,1.7414672155646436,0.1,10
869,14,10,2242,0.5771832132267494,0.4648912452965073,1.9147821505988705,10,1.3001033416918344,0.1,10
870,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,1,0.8084106268168935,0.125,10
871,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,2,2.0936839298122214,0.125,10
872,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,3,0.95004411871161,0.125,10
873,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,4,1.1475218183055274,0.125,10
874,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,5,1.8293861480894735,0.125,10
875,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,6,1.4610186493587836,0.125,10
876,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,7,1.1298828712925073,0.125,10
877,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,8,1.4760105411403184,0.125,10
878,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,9,1.92783736039887,0.125,10
879,16,8,24823,0.6070352772446325,0.4478028818038689,2.8629988361393037,10,1.7156210832149652,0.125,10
880,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,1,0.8277841299078097,0.07692307692307693,10
881,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,2,0.9402614491225588,0.07692307692307693,10
882,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,3,1.5455222274295406,0.07692307692307693,10
883,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,4,0.8131994602246231,0.07692307692307693,10
884,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,5,2.2472524414614456,0.07692307692307693,10
885,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,6,2.002072907751054,0.07692307692307693,10
886,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,7,2.2287527277977643,0.07692307692307693,10
887,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,8,1.3569019088605347,0.07692307692307693,10
888,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,9,1.2682477253934332,0.07692307692307693,10
889,18,13,23710,0.5477523795437789,0.43677829066588186,2.803832415165589,10,1.6976029089792533,0.07692307692307693,10
890,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,1,2.0948574316851296,0.1,10
891,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,2,1.9406779554863107,0.1,10
892,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,3,2.0488954497875707,0.1,10
893,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,4,1.7996945788192202,0.1,10
894,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,5,2.226873858923258,0.1,10
895,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,6,0.8491041215709075,0.1,10
896,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,7,1.6953428367289471,0.1,10
897,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,8,1.8400024061393525,0.1,10
898,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,9,1.3098723170814028,0.1,10
899,20,10,59635,0.2743521840137147,0.4423267985064247,2.494264483144441,10,1.420576973727634,0.1,10
900,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,1,1.779782284325213,1.0,11
901,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,2,0.9571472611954456,1.0,11
902,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,3,0.9657253986769893,1.0,11
903,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,4,1.516901704158675,1.0,11
904,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,5,1.03400591659882,1.0,11
905,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,6,1.6602854887513412,1.0,11
906,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,7,1.1718760491493132,1.0,11
907,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,8,2.317861029340592,1.0,11
908,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,9,1.8444991539086408,1.0,11
909,4,1,41235,0.4967128809258302,0.4812821532653958,2.26233339913975,10,1.8215606818216128,1.0,11
910,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,1,1.5137753253888886,1.0,11
911,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,2,1.1620789012303636,1.0,11
912,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,3,0.9727104246360256,1.0,11
913,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,4,1.0609222284633764,1.0,11
914,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,5,2.0237543361875856,1.0,11
915,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,6,0.9042477017702212,1.0,11
916,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,7,2.2436194364826934,1.0,11
917,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,8,0.8015688336478295,1.0,11
918,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,9,1.8415000794222625,1.0,11
919,6,1,53561,0.6114779034416532,0.7280718797773307,3.0467110080865214,10,2.0450904583929947,1.0,11
920,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,1,1.5190386541294263,0.5,11
921,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,2,2.130712736508121,0.5,11
922,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,3,1.104937310836038,0.5,11
923,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,4,2.3446701026068286,0.5,11
924,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,5,1.8168702274093247,0.5,11
925,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,6,1.7118181458981825,0.5,11
926,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,7,1.7461815434737464,0.5,11
927,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,8,2.3456750909933937,0.5,11
928,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,9,1.9638495699127043,0.5,11
929,8,2,46980,0.3693443224702351,0.5600608051602087,2.5254723293402908,10,1.583332256051984,0.5,11
930,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,1,1.0768518529452271,0.14285714285714285,11
931,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,2,2.264879307426872,0.14285714285714285,11
932,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,3,1.4612865776246784,0.14285714285714285,11
933,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,4,2.3181500780006568,0.14285714285714285,11
934,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,5,1.3910206678470725,0.14285714285714285,11
935,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,6,1.0606496378424821,0.14285714285714285,11
936,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,7,1.542330398898288,0.14285714285714285,11
937,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,8,1.0078598355977852,0.14285714285714285,11
938,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,9,1.5434589470355358,0.14285714285714285,11
939,10,7,28686,0.2501275010636341,0.49616675012056,2.206924169009536,10,1.8964998872996135,0.14285714285714285,11
940,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,1,1.2879227792011032,0.3333333333333333,11
941,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,2,0.9773794700467536,0.3333333333333333,11
942,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,3,1.9351274005343824,0.3333333333333333,11
943,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,4,1.5450981121239566,0.3333333333333333,11
944,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,5,0.8981084467138333,0.3333333333333333,11
945,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,6,0.914885309222814,0.3333333333333333,11
946,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,7,0.8972397344043963,0.3333333333333333,11
947,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,8,1.700184503362823,0.3333333333333333,11
948,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,9,2.03598118013786,0.3333333333333333,11
949,12,3,17581,0.5970040963828991,0.4056734051819889,3.8409909898723886,10,1.639741825943508,0.3333333333333333,11
950,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,1,1.7159740487446484,0.3333333333333333,11
951,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,2,1.7141172166507068,0.3333333333333333,11
952,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,3,0.8276222692958956,0.3333333333333333,11
953,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,4,0.8299252824392114,0.3333333333333333,11
954,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,5,1.302001585627479,0.3333333333333333,11
955,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,6,1.2500678639019145,0.3333333333333333,11
956,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,7,1.1458346642214354,0.3333333333333333,11
957,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,8,1.4050296347923636,0.3333333333333333,11
958,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,9,2.33676871576884,0.3333333333333333,11
959,14,3,5252,0.6136219216226406,0.28246552858694873,3.88109271399326,10,1.6061429216659713,0.3333333333333333,11
960,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,1,2.0339284888822533,0.08333333333333333,11
961,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,2,0.8274922797789389,0.08333333333333333,11
962,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,3,2.348243366796794,0.08333333333333333,11
963,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,4,2.112862109749537,0.08333333333333333,11
964,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,5,1.0480205668987466,0.08333333333333333,11
965,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,6,2.2121985170120952,0.08333333333333333,11
966,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,7,1.5203306179056697,0.08333333333333333,11
967,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,8,2.127672859346646,0.08333333333333333,11
968,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,9,1.7556408079793568,0.08333333333333333,11
969,16,12,31766,0.343940396881577,0.5791369885924401,1.3241921292533698,10,2.0965242166647773,0.08333333333333333,11
970,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,1,0.9824200924249368,0.1111111111111111,11
971,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,2,1.1244870624666363,0.1111111111111111,11
972,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,3,1.465143736075415,0.1111111111111111,11
973,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,4,1.3200581158652744,0.1111111111111111,11
974,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,5,1.5073872315108807,0.1111111111111111,11
975,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,6,1.3643253468828012,0.1111111111111111,11
976,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,7,2.0094757627061868,0.1111111111111111,11
977,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,8,2.3439684354009955,0.1111111111111111,11
978,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,9,1.5476720193119182,0.1111111111111111,11
979,18,9,12161,0.3099117796735278,0.7398045608229658,2.622199409589009,10,2.045656856625064,0.1111111111111111,11
980,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,1,2.1989818467558884,0.1,11
981,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,2,0.9029811492177278,0.1,11
982,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,3,0.8970140118625491,0.1,11
983,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,4,2.110807164165506,0.1,11
984,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,5,1.3522006503337218,0.1,11
985,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,6,1.2522231103669854,0.1,11
986,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,7,1.9910492049461144,0.1,11
987,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,8,1.4982286915362808,0.1,11
988,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,9,1.9344393875139807,0.1,11
989,20,10,57749,0.4695547818881731,0.4148955713046137,1.4387496299798013,10,2.0179414817116097,0.1,11
990,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,1,2.202488738182484,0.5,12
991,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,2,1.7691965852773517,0.5,12
992,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,3,2.3888993073086557,0.5,12
993,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,4,2.34304047100682,0.5,12
994,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,5,1.192717673118707,0.5,12
995,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,6,1.0801967035538735,0.5,12
996,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,7,1.070056447397825,0.5,12
997,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,8,1.0611943643282555,0.5,12
998,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,9,1.048304729539564,0.5,12
999,4,2,46372,0.2825152269151365,0.6950570359479746,1.0937427502837416,10,2.2602524425117987,0.5,12
1000,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,1,1.7319457143248185,0.25,12
1001,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,2,1.6037734111696271,0.25,12
1002,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,3,1.8132874531160204,0.25,12
1003,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,4,1.3074211412514318,0.25,12
1004,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,5,1.1204758121121132,0.25,12
1005,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,6,0.8342476040487109,0.25,12
1006,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,7,1.6531641110825381,0.25,12
1007,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,8,1.6160002499057105,0.25,12
1008,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,9,1.4452887394609308,0.25,12
1009,6,4,56796,0.6054861906042274,0.5983528614347462,1.7295868085666073,10,2.3620225920090974,0.25,12
1010,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,1,1.8884849585507333,0.16666666666666666,12
1011,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,2,2.3753397712481314,0.16666666666666666,12
1012,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,3,1.3148599768473614,0.16666666666666666,12
1013,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,4,2.2658850783344606,0.16666666666666666,12
1014,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,5,0.8215204541640017,0.16666666666666666,12
1015,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,6,1.1060067226862065,0.16666666666666666,12
1016,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,7,1.861653416892232,0.16666666666666666,12
1017,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,8,1.3205624215265186,0.16666666666666666,12
1018,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,9,1.835697181911521,0.16666666666666666,12
1019,8,6,30984,0.3813351653392517,0.4240146519613658,3.0906400502239446,10,0.8085991651132194,0.16666666666666666,12
1020,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,1,2.110615523145488,0.5,12
1021,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,2,2.0917197922337363,0.5,12
1022,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,3,2.0991160039849843,0.5,12
1023,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,4,1.270582343259168,0.5,12
1024,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,5,1.1247812287547627,0.5,12
1025,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,6,1.5862009375084285,0.5,12
1026,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,7,1.4298677206622177,0.5,12
1027,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,8,2.2262686055402123,0.5,12
1028,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,9,1.6919279057722432,0.5,12
1029,10,2,54972,0.27172723116828873,0.4829940982403586,2.6803704113058573,10,2.3941799499845517,0.5,12
1030,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,1,1.1388671853262022,0.16666666666666666,12
1031,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,2,1.3078620897497433,0.16666666666666666,12
1032,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,3,1.428344667443335,0.16666666666666666,12
1033,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,4,1.2773890205121008,0.16666666666666666,12
1034,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,5,2.148990603459427,0.16666666666666666,12
1035,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,6,1.1568115304503157,0.16666666666666666,12
1036,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,7,1.7111744072842998,0.16666666666666666,12
1037,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,8,1.4400250403474937,0.16666666666666666,12
1038,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,9,1.4070990847693827,0.16666666666666666,12
1039,12,6,21849,0.42265441947722415,0.7146346768563508,3.1631071877381998,10,1.4473415441620692,0.16666666666666666,12
1040,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,1,0.962054345636652,0.14285714285714285,12
1041,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,2,1.8464097950170768,0.14285714285714285,12
1042,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,3,1.1696929656692208,0.14285714285714285,12
1043,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,4,0.8147079301817199,0.14285714285714285,12
1044,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,5,2.3141561313990526,0.14285714285714285,12
1045,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,6,1.9037333373956824,0.14285714285714285,12
1046,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,7,1.8760453164313655,0.14285714285714285,12
1047,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,8,2.3986884350813185,0.14285714285714285,12
1048,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,9,1.582224032801491,0.14285714285714285,12
1049,14,7,47764,0.3373618069212207,0.4784847835918867,1.7861977802816775,10,2.3155560167722,0.14285714285714285,12
1050,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,1,1.2230480160950077,0.08333333333333333,12
1051,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,2,0.9354521437693636,0.08333333333333333,12
1052,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,3,1.6784152294164851,0.08333333333333333,12
1053,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,4,1.1700048659850901,0.08333333333333333,12
1054,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,5,0.9555423695356752,0.08333333333333333,12
1055,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,6,0.9127818981235348,0.08333333333333333,12
1056,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,7,1.6322598167830402,0.08333333333333333,12
1057,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,8,2.044306404137166,0.08333333333333333,12
1058,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,9,2.3113097810093093,0.08333333333333333,12
1059,16,12,56071,0.4574327443771642,0.4279617647319774,3.2031515988348995,10,1.9859389104256548,0.08333333333333333,12
1060,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,1,1.5458605559130256,0.07692307692307693,12
1061,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,2,0.8100565593983529,0.07692307692307693,12
1062,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,3,2.1530696050089446,0.07692307692307693,12
1063,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,4,1.4535395889404423,0.07692307692307693,12
1064,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,5,1.5888412088952362,0.07692307692307693,12
1065,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,6,1.2169529992506112,0.07692307692307693,12
1066,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,7,2.2882613162139083,0.07692307692307693,12
1067,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,8,1.4330422392497286,0.07692307692307693,12
1068,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,9,2.1396729867458326,0.07692307692307693,12
1069,18,13,26187,0.3348563285463101,0.6481106617008178,1.62956405977505,10,2.243589081820325,0.07692307692307693,12
1070,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,1,2.3029710699479047,0.06666666666666668,12
1071,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,2,1.775563122353026,0.06666666666666668,12
1072,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,3,0.8959100062739612,0.06666666666666668,12
1073,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,4,1.5464434538452094,0.06666666666666668,12
1074,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,5,1.6289340958949652,0.06666666666666668,12
1075,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,6,2.337208402603519,0.06666666666666668,12
1076,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,7,1.2621810789833718,0.06666666666666668,12
1077,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,8,1.362620845450292,0.06666666666666668,12
1078,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,9,1.2330407387196465,0.06666666666666668,12
1079,20,15,1090,0.6133366083472507,0.5327078789480746,3.81370657389917,10,2.0024050945880334,0.06666666666666668,12
1080,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,1,2.077185129128333,0.3333333333333333,13
1081,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,2,0.9837366040232576,0.3333333333333333,13
1082,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,3,1.1503103632138036,0.3333333333333333,13
1083,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,4,2.2547083430252206,0.3333333333333333,13
1084,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,5,1.4793182858299605,0.3333333333333333,13
1085,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,6,1.9500794675382889,0.3333333333333333,13
1086,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,7,2.222242161496394,0.3333333333333333,13
1087,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,8,1.2310576229518635,0.3333333333333333,13
1088,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,9,1.946272597474104,0.3333333333333333,13
1089,4,3,47256,0.6046993187332559,0.317006926031323,3.1247221114839188,10,1.965747619495232,0.3333333333333333,13
1090,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,1,2.3632426903906176,0.3333333333333333,13
1091,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,2,1.8207283330623019,0.3333333333333333,13
1092,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,3,1.395195358473958,0.3333333333333333,13
1093,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,4,1.6318614636938178,0.3333333333333333,13
1094,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,5,1.3264672148742171,0.3333333333333333,13
1095,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,6,1.6466948022124297,0.3333333333333333,13
1096,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,7,1.3369679866061026,0.3333333333333333,13
1097,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,8,1.2258187004496537,0.3333333333333333,13
1098,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,9,0.9379991759497605,0.3333333333333333,13
1099,6,3,59407,0.5332950412367409,0.5790160095166607,3.5266756440272857,10,1.4216120139361634,0.3333333333333333,13
1100,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,1,1.0433071518800818,0.25,13
1101,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,2,2.1229068952735606,0.25,13
1102,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,3,1.6423193795155455,0.25,13
1103,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,4,1.0481860834679215,0.25,13
1104,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,5,2.194105026502916,0.25,13
1105,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,6,0.9424360760667068,0.25,13
1106,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,7,2.13942202065363,0.25,13
1107,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,8,0.8146595701810404,0.25,13
1108,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,9,1.3984980716574469,0.25,13
1109,8,4,32836,0.5663613296681816,0.4159348522042223,2.6386023277300112,10,1.01590944917375,0.25,13
1110,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,1,1.082203288878319,0.14285714285714285,13
1111,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,2,1.887766339416326,0.14285714285714285,13
1112,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,3,1.3709763847393863,0.14285714285714285,13
1113,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,4,1.1649840889980168,0.14285714285714285,13
1114,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,5,1.7068794588049432,0.14285714285714285,13
1115,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,6,1.5608809458656632,0.14285714285714285,13
1116,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,7,1.2755879933438614,0.14285714285714285,13
1117,10,7,48791,0.6929317796130087,0.619185005390991,1.6827164947809967,8,1.3043624238359697,0.14285714285714285,13
